seller_id,category,seller_tier_city,join_day,tenure_days,order_count,avg_monthly_revenue,avg_rating,return_rate,support_tickets_total,order_velocity_30d_change,rating_trend_90d,pricing_competitiveness,sla_breach_rate,days_since_last_order,churned,segment,segment_name,churn_risk_score,risk_tier
SLR001975,Electronics,Tier-2 City,274,456,704,43377.56,3.88,0.1856,4,0.1204,0.212,0.6927,0.1952,6,0,3,Star Performers,0.12611713093492458,Low
SLR001976,Mobiles & Accessories,Tier-3 Town,719,11,5,6911.94,3.31,0.2779,8,-0.1754,-0.1884,0.4938,0.2762,7,0,2,Struggling / High-Return Risk,0.7320198859384137,High
SLR001977,Toys & Baby,Tier-1 Metro,384,346,530,19371.14,4.41,0.0896,2,0.6163,0.295,0.9886,0.0,13,0,3,Star Performers,0.008751661657364542,Low
SLR001978,Sports & Fitness,Tier-2 City,25,705,1333,29425.31,4.09,0.2203,7,-0.189,-0.3888,0.4929,0.3137,0,0,2,Struggling / High-Return Risk,0.6149243173263059,High
SLR001979,Toys & Baby,Tier-1 Metro,563,167,44,6736.78,3.84,0.1608,2,0.2556,0.1878,0.6421,0.1989,19,0,3,Star Performers,0.18683378229740055,Low
SLR001980,Sports & Fitness,Tier-3 Town,0,730,1609,87966.96,3.25,0.2183,8,0.0975,0.1086,0.198,0.1718,0,0,4,Declining Momentum,0.38967593447963705,Medium
SLR001981,Sports & Fitness,Tier-2 City,558,172,243,19343.99,4.67,0.1475,1,0.0643,0.3326,0.5809,0.0776,11,0,3,Star Performers,0.04232337733557185,Low
SLR001982,Toys & Baby,Tier-2 City,394,336,174,21418.38,3.88,0.0555,3,0.2375,0.1595,0.706,0.1346,0,0,3,Star Performers,0.05623740836622894,Low
SLR001983,Home & Kitchen,Tier-1 Metro,0,730,366,19739.53,4.1,0.2015,5,-0.546,-0.191,0.7844,0.0991,7,0,1,Steady Mid-Tier,0.28289604286372194,Low
SLR001984,Beauty & Personal Care,Tier-3 Town,197,533,500,28974.52,3.63,0.1907,5,0.0851,0.1156,1.0,0.2119,12,0,1,Steady Mid-Tier,0.12096574925166467,Low
SLR001985,Sports & Fitness,Tier-3 Town,337,393,610,25613.13,2.91,0.2451,13,-0.6484,-0.0304,0.562,0.1974,130,1,2,Struggling / High-Return Risk,0.8227931749108243,High
SLR001986,Mobiles & Accessories,Tier-1 Metro,391,339,168,9008.22,3.58,0.2263,6,-0.0921,0.0589,0.7197,0.1401,87,1,1,Steady Mid-Tier,0.3212363509302922,Medium
SLR001987,Mobiles & Accessories,Tier-3 Town,470,260,226,30827.28,3.51,0.3157,8,-0.1139,-0.268,0.2247,0.1847,36,1,2,Struggling / High-Return Risk,0.684730389692837,High
SLR001988,Electronics,Tier-1 Metro,661,69,160,66605.0,3.18,0.1809,11,-0.8662,-0.295,0.1968,0.1671,69,1,2,Struggling / High-Return Risk,0.9309919862436515,High
SLR001989,Mobiles & Accessories,Tier-1 Metro,221,509,506,29516.74,4.35,0.1633,6,-0.1245,0.1388,0.7967,0.1298,3,0,3,Star Performers,0.08337238596951442,Low
SLR001990,Toys & Baby,Tier-1 Metro,300,430,1215,38852.05,3.51,0.1616,6,0.0325,0.0171,0.5566,0.2217,7,1,4,Declining Momentum,0.4029212604643553,Medium
SLR001991,Beauty & Personal Care,Tier-3 Town,707,23,22,15534.96,3.56,0.2707,14,-0.3076,-0.2927,0.4414,0.3276,23,1,2,Struggling / High-Return Risk,0.9064107596692095,High
SLR001992,Beauty & Personal Care,Tier-3 Town,467,263,611,68455.68,4.43,0.1462,2,-0.0303,0.0015,0.6359,0.0492,0,0,3,Star Performers,0.047451016233401026,Low
SLR001993,Grocery,Tier-1 Metro,212,518,600,47235.06,3.54,0.1545,11,-0.1858,0.2177,0.4408,0.161,52,1,4,Declining Momentum,0.4986365131111161,Medium
SLR001994,Electronics,Tier-3 Town,0,730,2964,96211.13,3.86,0.2478,8,0.0716,-0.2479,0.5471,0.2258,77,1,0,Star Performers,0.25582560166497875,Low
SLR001995,Beauty & Personal Care,Tier-2 City,207,523,813,56268.71,4.06,0.1894,5,-0.2012,0.2524,0.5226,0.2721,70,1,4,Declining Momentum,0.29099400164066747,Low
SLR001996,Toys & Baby,Tier-1 Metro,617,113,294,82147.12,4.54,0.1479,9,-0.0763,0.1306,0.668,0.1598,5,0,3,Star Performers,0.18859729486161683,Low
SLR001997,Sports & Fitness,Tier-2 City,588,142,533,74512.63,4.47,0.1688,7,-0.4437,-0.0064,0.8129,0.158,17,0,1,Steady Mid-Tier,0.24333986786196868,Low
SLR001998,Mobiles & Accessories,Tier-3 Town,30,700,2142,99490.8,2.94,0.3365,13,-0.0393,0.0185,0.5674,0.2684,19,1,2,Struggling / High-Return Risk,0.6570935531784908,High
SLR001999,Electronics,Tier-1 Metro,413,317,335,16919.83,3.67,0.1807,5,0.2448,-0.0069,0.5583,0.1577,4,0,4,Declining Momentum,0.2753738758025194,Low
SLR002000,Home & Kitchen,Tier-1 Metro,432,298,647,34463.5,3.35,0.1706,7,-0.3737,0.0561,0.4443,0.1701,125,1,4,Declining Momentum,0.6219792827627465,High
SLR002001,Grocery,Tier-2 City,568,162,169,43263.04,4.68,0.1279,4,0.421,-0.0516,0.9377,0.1545,24,0,3,Star Performers,0.05429440956028993,Low
SLR002002,Mobiles & Accessories,Tier-2 City,437,293,304,40413.57,3.46,0.2494,5,0.0522,-0.044,0.5196,0.2277,0,0,4,Declining Momentum,0.47408527428305025,Medium
SLR002003,Home & Kitchen,Tier-1 Metro,0,730,1324,59966.26,4.39,0.1114,4,0.2191,0.3723,0.6247,0.0562,0,0,3,Star Performers,0.02491272486624749,Low
SLR002004,Electronics,Tier-2 City,665,65,158,81467.96,4.28,0.1716,3,-0.0562,0.0451,0.6443,0.0948,5,0,3,Star Performers,0.11741240944037483,Low
SLR002005,Toys & Baby,Tier-1 Metro,412,318,467,35715.91,4.14,0.1309,6,-0.1935,0.2733,0.6814,0.0183,18,0,3,Star Performers,0.0859738624428858,Low
SLR002006,Toys & Baby,Tier-1 Metro,602,128,25,4622.28,3.6,0.1566,6,-0.1217,-0.1769,0.6235,0.1932,14,0,4,Declining Momentum,0.5353654636909878,Medium
SLR002007,Fashion,Tier-2 City,45,685,1454,30803.17,3.28,0.3349,9,-0.4637,-0.2043,0.4461,0.1666,61,1,2,Struggling / High-Return Risk,0.6535508061086659,High
SLR002008,Electronics,Tier-2 City,120,610,524,16453.36,3.54,0.2121,7,-0.3131,-0.163,0.6827,0.1665,4,0,1,Steady Mid-Tier,0.41726085912395894,Medium
SLR002009,Fashion,Tier-1 Metro,105,625,460,28894.94,3.6,0.2498,13,0.0998,-0.0804,0.7302,0.2229,14,0,1,Steady Mid-Tier,0.39422174908401986,Medium
SLR002010,Toys & Baby,Tier-3 Town,595,135,318,86173.66,3.27,0.2666,4,-0.5844,0.0976,0.6948,0.3122,71,1,1,Steady Mid-Tier,0.664853763336189,High
SLR002011,Fashion,Tier-3 Town,640,90,151,44587.01,2.45,0.379,9,-0.4279,-0.5382,0.4916,0.2813,51,1,2,Struggling / High-Return Risk,0.9509038201158828,High
SLR002012,Home & Kitchen,Tier-1 Metro,532,198,169,14400.65,3.36,0.148,8,-0.1281,-0.128,0.6137,0.2646,41,1,4,Declining Momentum,0.68833601586964,High
SLR002013,Mobiles & Accessories,Tier-3 Town,255,475,723,56765.06,3.82,0.313,7,-0.2899,-0.2499,0.6692,0.2331,18,1,2,Struggling / High-Return Risk,0.4576340622119855,Medium
SLR002014,Home & Kitchen,Tier-3 Town,561,169,80,14170.34,3.65,0.2772,12,0.0065,-0.3762,0.8063,0.2739,26,1,2,Struggling / High-Return Risk,0.689673433170618,High
SLR002015,Home & Kitchen,Tier-1 Metro,186,544,83,4058.73,4.65,0.1371,9,-0.2429,-0.1873,0.6676,0.1785,0,0,4,Declining Momentum,0.23520060043665977,Low
SLR002016,Sports & Fitness,Tier-1 Metro,321,409,527,28388.3,4.54,0.1116,2,0.2099,0.0724,0.752,0.0404,6,0,3,Star Performers,0.03763740181602233,Low
SLR002017,Grocery,Tier-2 City,0,730,492,17511.25,3.52,0.1451,10,-0.1892,-0.0596,0.5745,0.1573,21,1,4,Declining Momentum,0.41097797119759993,Medium
SLR002018,Sports & Fitness,Tier-2 City,0,730,2342,127461.06,4.37,0.1353,0,0.3565,0.208,0.5176,0.1508,6,0,0,Star Performers,0.03349373768242032,Low
SLR002019,Toys & Baby,Tier-2 City,679,51,66,17849.49,3.35,0.2201,10,-0.2469,-0.1039,0.4961,0.3675,51,1,2,Struggling / High-Return Risk,0.8707665543850676,High
SLR002020,Toys & Baby,Tier-3 Town,0,730,1588,55231.19,3.44,0.2664,6,-0.3655,-0.1468,0.4467,0.2067,80,1,2,Struggling / High-Return Risk,0.49347702593620896,Medium
SLR002021,Beauty & Personal Care,Tier-2 City,589,141,391,80541.76,4.13,0.1495,6,0.3009,0.0445,0.9259,0.1032,16,0,3,Star Performers,0.09123925594681291,Low
SLR002022,Electronics,Tier-1 Metro,659,71,115,47674.44,3.99,0.1628,2,-0.2913,0.0815,0.954,0.0948,12,0,3,Star Performers,0.1408767159390391,Low
SLR002023,Beauty & Personal Care,Tier-3 Town,553,177,567,128848.24,4.71,0.2022,7,0.1841,-0.0733,0.6573,0.1608,0,0,3,Star Performers,0.10772392677650279,Low
SLR002024,Beauty & Personal Care,Tier-3 Town,442,288,607,32237.5,4.37,0.2118,7,-0.2851,-0.1443,0.8333,0.2207,11,0,1,Steady Mid-Tier,0.23867992875405533,Low
SLR002025,Home & Kitchen,Tier-2 City,437,293,898,64359.39,3.33,0.2207,9,-0.4629,-0.2343,0.5165,0.2093,54,1,2,Struggling / High-Return Risk,0.7889528169634727,High
SLR002026,Fashion,Tier-1 Metro,63,667,1118,68603.44,3.28,0.294,17,-0.4646,-0.1819,0.5148,0.1712,92,1,2,Struggling / High-Return Risk,0.7802925262052004,High
SLR002027,Mobiles & Accessories,Tier-1 Metro,0,730,627,20817.24,3.91,0.1553,7,-0.1814,0.2371,0.7498,0.1417,0,0,3,Star Performers,0.11072245037180319,Low
SLR002028,Fashion,Tier-1 Metro,17,713,638,36017.95,3.7,0.2676,11,-0.1965,-0.16,0.5174,0.1478,21,0,2,Struggling / High-Return Risk,0.43194466299932766,Medium
SLR002029,Grocery,Tier-1 Metro,625,105,211,54991.88,3.94,0.1065,4,-0.15,-0.0474,0.9705,0.1127,5,0,3,Star Performers,0.1903891009809674,Low
SLR002030,Electronics,Tier-2 City,220,510,1728,98609.55,3.33,0.2399,4,0.0793,-0.0265,0.6152,0.1393,8,0,0,Star Performers,0.2930508320820458,Low
SLR002031,Fashion,Tier-2 City,211,519,786,55932.01,3.43,0.3366,17,-0.1282,-0.1782,0.817,0.1899,19,0,2,Struggling / High-Return Risk,0.6226909781483112,High
SLR002032,Fashion,Tier-2 City,348,382,633,23347.68,3.34,0.3427,10,-0.834,-0.3101,0.4917,0.2487,0,0,2,Struggling / High-Return Risk,0.8775173974707968,High
SLR002033,Grocery,Tier-2 City,420,310,559,49811.72,3.71,0.135,5,0.2652,-0.1038,0.728,0.1676,89,1,3,Star Performers,0.22570038757269464,Low
SLR002034,Home & Kitchen,Tier-1 Metro,632,98,183,50730.71,4.09,0.0933,5,0.0786,0.1661,0.9281,0.1414,3,0,3,Star Performers,0.10007393386159313,Low
SLR002035,Sports & Fitness,Tier-1 Metro,534,196,101,21101.97,3.69,0.157,10,-0.2004,-0.1395,0.497,0.2345,5,1,4,Declining Momentum,0.7135141305469925,High
SLR002036,Electronics,Tier-3 Town,507,223,121,21314.04,3.99,0.2454,2,0.2564,0.1707,0.6909,0.1623,3,0,3,Star Performers,0.08822673435226963,Low
SLR002037,Electronics,Tier-3 Town,720,10,4,1712.29,3.53,0.2466,4,-0.0893,0.0495,0.7416,0.149,10,0,1,Steady Mid-Tier,0.2678795588001265,Low
SLR002038,Grocery,Tier-1 Metro,588,142,156,25694.22,4.06,0.0756,5,0.2664,0.1456,0.7313,0.1853,36,0,3,Star Performers,0.14139263969873814,Low
SLR002039,Home & Kitchen,Tier-1 Metro,303,427,64,4295.77,3.28,0.1722,17,-0.3374,-0.0668,0.4106,0.2624,43,1,2,Struggling / High-Return Risk,0.8752575713042894,High
SLR002040,Home & Kitchen,Tier-2 City,609,121,55,14638.51,3.43,0.2165,11,-0.3586,0.2124,0.4555,0.284,34,0,2,Struggling / High-Return Risk,0.7650480134609514,High
SLR002041,Sports & Fitness,Tier-3 Town,481,249,675,46283.43,3.4,0.2616,8,-0.412,-0.3785,0.718,0.2544,53,1,2,Struggling / High-Return Risk,0.763005886397511,High
SLR002042,Beauty & Personal Care,Tier-2 City,280,450,739,38992.27,3.57,0.189,8,-0.4262,-0.1046,0.6741,0.2712,1,0,1,Steady Mid-Tier,0.6367257844099597,High
SLR002043,Sports & Fitness,Tier-2 City,111,619,832,35973.19,3.12,0.1808,10,-0.1633,-0.2032,0.4025,0.1677,10,1,4,Declining Momentum,0.6896831358020853,High
SLR002044,Sports & Fitness,Tier-3 Town,580,150,163,41861.5,3.61,0.3112,9,-0.1911,-0.1501,0.8885,0.2856,88,1,1,Steady Mid-Tier,0.674364083507928,High
SLR002045,Electronics,Tier-1 Metro,456,274,99,10196.77,2.55,0.2518,16,-0.7037,-0.3592,0.335,0.2399,84,1,2,Struggling / High-Return Risk,0.9810950350756263,High
SLR002046,Sports & Fitness,Tier-2 City,346,384,822,71101.42,3.87,0.1634,8,-0.4179,-0.0057,0.8601,0.1749,0,0,1,Steady Mid-Tier,0.3282559525098817,Medium
SLR002047,Grocery,Tier-2 City,144,586,147,5270.35,3.71,0.1936,3,-0.4803,-0.1539,0.8324,0.1521,0,0,1,Steady Mid-Tier,0.35408769526859313,Medium
SLR002048,Fashion,Tier-1 Metro,351,379,879,50009.04,3.85,0.2905,10,-0.2813,-0.4419,0.5073,0.141,120,1,2,Struggling / High-Return Risk,0.6110967695905354,High
SLR002049,Sports & Fitness,Tier-1 Metro,464,266,298,41521.04,3.83,0.0977,5,0.4591,0.1846,0.7725,0.1223,17,0,3,Star Performers,0.09504752574510261,Low
SLR002050,Fashion,Tier-3 Town,140,590,963,30597.34,4.52,0.3333,6,-0.2043,-0.2451,0.6163,0.1825,3,0,1,Steady Mid-Tier,0.15031508415261244,Low
SLR002051,Home & Kitchen,Tier-2 City,299,431,197,11680.81,4.06,0.2144,8,-0.0678,0.015,0.4973,0.1749,13,0,4,Declining Momentum,0.34374322019786024,Medium
SLR002052,Mobiles & Accessories,Tier-2 City,479,251,287,25865.09,3.36,0.2354,5,-0.4774,-0.0045,0.4554,0.198,63,1,4,Declining Momentum,0.6104667611766859,High
SLR002053,Grocery,Tier-1 Metro,0,730,1731,53326.14,3.82,0.0377,2,0.0854,0.1905,0.5478,0.0617,16,0,0,Star Performers,0.05232361233274855,Low
SLR002054,Home & Kitchen,Tier-1 Metro,184,546,624,43016.04,4.05,0.146,4,0.0264,0.0815,0.6829,0.197,21,0,3,Star Performers,0.16843947938952536,Low
SLR002055,Mobiles & Accessories,Tier-2 City,491,239,310,49736.5,4.45,0.2187,9,0.0166,-0.1155,0.7943,0.1189,9,0,1,Steady Mid-Tier,0.14964939424586152,Low
SLR002056,Grocery,Tier-2 City,600,130,134,29049.41,3.38,0.1556,5,-0.3447,0.1994,0.597,0.1387,107,1,4,Declining Momentum,0.427091006823335,Medium
SLR002057,Fashion,Tier-1 Metro,327,403,580,19650.65,3.76,0.2573,16,-0.1466,-0.1293,0.5123,0.1135,0,0,2,Struggling / High-Return Risk,0.5117270820111695,Medium
SLR002058,Fashion,Tier-2 City,232,498,1785,55020.52,3.89,0.2762,7,0.1481,0.1112,0.8066,0.1322,20,0,0,Star Performers,0.09450224349091152,Low
SLR002059,Mobiles & Accessories,Tier-1 Metro,180,550,358,13309.23,3.75,0.2534,5,-0.2956,-0.1256,0.5997,0.1605,14,0,1,Steady Mid-Tier,0.42986099180647835,Medium
SLR002060,Electronics,Tier-2 City,494,236,236,21043.26,2.71,0.2319,10,-0.3394,-0.217,0.7163,0.2109,7,1,2,Struggling / High-Return Risk,0.830723787347759,High
SLR002061,Grocery,Tier-2 City,225,505,841,61758.7,4.37,0.1217,8,0.2048,-0.1561,0.6308,0.1085,11,0,3,Star Performers,0.12106705167748152,Low
SLR002062,Sports & Fitness,Tier-1 Metro,107,623,789,40333.6,3.58,0.1643,7,0.0548,-0.0422,0.446,0.1075,0,0,4,Declining Momentum,0.35364963703642516,Medium
SLR002063,Electronics,Tier-2 City,468,262,353,53220.51,4.42,0.2165,8,-0.6429,0.0406,1.0,0.1548,10,0,1,Steady Mid-Tier,0.21299073105257083,Low
SLR002064,Toys & Baby,Tier-1 Metro,383,347,551,31613.46,2.67,0.1676,6,-0.8434,-0.1406,0.7283,0.1602,27,1,1,Steady Mid-Tier,0.8024684335588499,High
SLR002065,Sports & Fitness,Tier-1 Metro,498,232,169,24122.72,4.01,0.1474,4,-0.4573,0.0251,0.6488,0.0936,106,1,3,Star Performers,0.29538032838815675,Low
SLR002066,Beauty & Personal Care,Tier-3 Town,301,429,409,22682.67,2.89,0.2159,14,-0.4815,-0.3179,0.6113,0.1642,126,1,2,Struggling / High-Return Risk,0.8151514188487052,High
SLR002067,Mobiles & Accessories,Tier-1 Metro,107,623,1062,39476.94,3.66,0.1951,5,-0.2738,-0.1897,0.8171,0.117,9,1,1,Steady Mid-Tier,0.25054346492138485,Low
SLR002068,Sports & Fitness,Tier-1 Metro,327,403,541,43909.95,3.74,0.1393,11,-0.2943,0.2218,0.6384,0.2005,32,1,1,Steady Mid-Tier,0.4378431468514502,Medium
SLR002069,Sports & Fitness,Tier-3 Town,16,714,159,4090.59,3.11,0.2803,13,-0.4789,-0.3369,0.6267,0.384,58,1,2,Struggling / High-Return Risk,0.9112207297792617,High
SLR002070,Home & Kitchen,Tier-1 Metro,516,214,116,8371.35,3.57,0.1527,4,-0.3224,-0.1352,0.7316,0.2134,52,1,1,Steady Mid-Tier,0.5192960725776362,Medium
SLR002071,Beauty & Personal Care,Tier-2 City,0,730,801,13833.74,4.24,0.1503,2,0.3392,-0.3921,0.5459,0.2142,13,0,4,Declining Momentum,0.16501355480137309,Low
SLR002072,Home & Kitchen,Tier-1 Metro,476,254,230,13610.0,4.6,0.1415,2,-0.2795,-0.0991,0.7353,0.0492,10,0,3,Star Performers,0.10031414522124335,Low
SLR002073,Grocery,Tier-2 City,481,249,657,48999.84,3.79,0.1458,7,0.022,-0.0262,0.8519,0.1512,10,0,1,Steady Mid-Tier,0.23860531577464064,Low
SLR002074,Mobiles & Accessories,Tier-1 Metro,0,730,220,6390.35,3.06,0.2416,4,-0.1075,-0.1108,0.5044,0.2448,34,1,4,Declining Momentum,0.612236491626714,High
SLR002075,Mobiles & Accessories,Tier-2 City,0,730,132,4696.59,4.0,0.2112,5,-0.1149,-0.1714,0.7245,0.0693,12,0,1,Steady Mid-Tier,0.1226835922802569,Low
SLR002076,Grocery,Tier-1 Metro,430,300,366,48559.0,3.61,0.1102,8,-0.2341,-0.0714,0.8404,0.088,4,0,1,Steady Mid-Tier,0.3223991190622564,Medium
SLR002077,Mobiles & Accessories,Tier-1 Metro,333,397,1954,142509.56,4.05,0.1513,6,0.0002,0.2563,0.7517,0.2085,7,0,0,Star Performers,0.11395963059593772,Low
SLR002078,Fashion,Tier-2 City,0,730,1658,59601.85,3.42,0.3064,10,-0.4262,-0.3647,0.6465,0.2729,51,1,2,Struggling / High-Return Risk,0.6811149576055691,High
SLR002079,Toys & Baby,Tier-2 City,655,75,165,75968.75,3.96,0.1857,4,0.1418,0.2167,0.487,0.0769,4,0,3,Star Performers,0.1483430118253297,Low
SLR002080,Sports & Fitness,Tier-1 Metro,465,265,632,74962.67,3.99,0.0913,3,0.4204,0.0309,0.7248,0.1323,12,0,3,Star Performers,0.09613080693487795,Low
SLR002081,Toys & Baby,Tier-2 City,276,454,940,30477.69,3.22,0.1929,13,0.165,-0.012,0.4085,0.1655,18,0,4,Declining Momentum,0.5593063946921574,Medium
SLR002082,Grocery,Tier-1 Metro,587,143,249,19832.26,4.14,0.0974,1,0.0322,-0.1256,0.468,0.1223,37,0,3,Star Performers,0.2138801556504272,Low
SLR002083,Home & Kitchen,Tier-1 Metro,465,265,194,20142.14,4.96,0.1282,3,-0.0119,-0.0302,0.6232,0.0824,1,0,3,Star Performers,0.06410245715212863,Low
SLR002084,Electronics,Tier-2 City,632,98,60,6912.99,4.03,0.2042,5,-0.2412,-0.2147,0.5964,0.19,14,0,4,Declining Momentum,0.4269658756300468,Medium
SLR002085,Sports & Fitness,Tier-2 City,498,232,119,5564.4,3.72,0.2059,7,0.3094,-0.2062,0.5799,0.1325,8,1,4,Declining Momentum,0.38702687801543273,Medium
SLR002086,Toys & Baby,Tier-2 City,409,321,213,15574.35,4.21,0.1399,2,-0.1566,-0.0065,0.6725,0.0901,18,0,3,Star Performers,0.0985614935041536,Low
SLR002087,Fashion,Tier-2 City,167,563,124,8216.88,3.48,0.3089,5,-0.5225,-0.2344,0.6613,0.2063,57,1,2,Struggling / High-Return Risk,0.5442785353804951,Medium
SLR002088,Electronics,Tier-1 Metro,457,273,178,8153.11,3.51,0.189,9,0.0202,-0.0559,0.5318,0.2389,14,0,4,Declining Momentum,0.5934553561227708,Medium
SLR002089,Sports & Fitness,Tier-1 Metro,587,143,44,11267.9,4.33,0.1512,3,0.1988,0.009,0.7036,0.0251,62,1,3,Star Performers,0.0921664358192937,Low
SLR002090,Toys & Baby,Tier-3 Town,0,730,2519,90975.73,3.65,0.2434,5,-0.0581,0.3043,0.6522,0.2178,4,0,0,Star Performers,0.13247066142935712,Low
SLR002091,Home & Kitchen,Tier-2 City,238,492,523,13068.42,4.33,0.1718,7,-0.2042,0.1578,0.6681,0.1924,14,0,3,Star Performers,0.16723862989201171,Low
SLR002092,Fashion,Tier-1 Metro,494,236,308,26418.44,3.09,0.2985,9,-0.3276,-0.1818,0.4089,0.114,48,1,2,Struggling / High-Return Risk,0.7475467861647943,High
SLR002093,Sports & Fitness,Tier-2 City,150,580,471,31151.18,3.61,0.1801,4,0.114,-0.1675,0.6382,0.1317,13,0,4,Declining Momentum,0.2634226738125705,Low
SLR002094,Mobiles & Accessories,Tier-1 Metro,306,424,537,25588.21,3.65,0.1902,14,-0.0582,-0.0907,0.8015,0.188,56,1,1,Steady Mid-Tier,0.45031929143526117,Medium
SLR002095,Toys & Baby,Tier-2 City,121,609,467,24442.02,3.74,0.225,15,-0.7129,-0.3412,0.7486,0.2763,14,1,2,Struggling / High-Return Risk,0.809241279788979,High
SLR002096,Toys & Baby,Tier-2 City,170,560,1361,65430.94,3.93,0.2145,4,-0.5536,-0.0773,0.6842,0.2452,57,1,1,Steady Mid-Tier,0.4028877745497908,Medium
SLR002097,Fashion,Tier-1 Metro,550,180,184,26873.72,3.0,0.3126,7,-0.4724,-0.3945,0.5969,0.2274,42,1,2,Struggling / High-Return Risk,0.8732049563060138,High
SLR002098,Mobiles & Accessories,Tier-1 Metro,0,730,585,26761.85,3.78,0.1352,3,0.1322,0.1771,0.927,0.0875,16,0,3,Star Performers,0.041606356285166374,Low
SLR002099,Beauty & Personal Care,Tier-3 Town,224,506,1743,67273.63,3.99,0.2232,7,-0.7203,0.068,0.7043,0.1915,8,0,0,Star Performers,0.30964396537235295,Medium
SLR002100,Electronics,Tier-2 City,486,244,1008,91135.69,3.46,0.1632,1,0.1862,-0.188,1.0,0.0843,0,0,3,Star Performers,0.11390496127385193,Low
SLR002101,Beauty & Personal Care,Tier-3 Town,649,81,30,10147.54,4.4,0.229,4,-0.429,0.2582,0.7551,0.0865,43,1,3,Star Performers,0.11092137674570623,Low
SLR002102,Toys & Baby,Tier-3 Town,660,70,27,15177.77,3.47,0.2697,5,-0.3431,0.0271,0.5214,0.2491,53,1,1,Steady Mid-Tier,0.6100044515919231,High
SLR002103,Sports & Fitness,Tier-1 Metro,447,283,250,26581.91,3.83,0.1793,6,-0.3198,0.18,0.8259,0.1517,38,0,1,Steady Mid-Tier,0.3138199214994603,Medium
SLR002104,Toys & Baby,Tier-1 Metro,336,394,681,59823.34,4.76,0.1185,4,0.1404,-0.0965,0.4487,0.0641,2,0,3,Star Performers,0.07040200213510443,Low
SLR002105,Toys & Baby,Tier-3 Town,26,704,823,46083.38,2.85,0.2423,8,-0.5234,-0.0946,0.612,0.2608,77,1,2,Struggling / High-Return Risk,0.6984544393069578,High
SLR002106,Beauty & Personal Care,Tier-1 Metro,655,75,59,30237.44,3.58,0.152,6,-0.1434,0.0937,0.8295,0.0723,38,0,3,Star Performers,0.28896228931096835,Low
SLR002107,Grocery,Tier-2 City,338,392,594,47890.66,4.04,0.1568,9,-0.1275,-0.0393,0.5274,0.1577,189,1,4,Declining Momentum,0.34358695552924534,Medium
SLR002108,Toys & Baby,Tier-1 Metro,417,313,464,57602.67,3.04,0.1352,10,-0.062,-0.0035,0.2969,0.2289,1,0,4,Declining Momentum,0.7377211963023883,High
SLR002109,Grocery,Tier-2 City,404,326,730,88612.96,4.28,0.1558,6,0.1387,-0.4375,0.6841,0.1676,4,0,4,Declining Momentum,0.282649527604474,Low
SLR002110,Beauty & Personal Care,Tier-2 City,193,537,771,35041.92,2.87,0.2254,17,-0.4844,-0.2739,0.7048,0.3118,55,1,2,Struggling / High-Return Risk,0.9339524931215102,High
SLR002111,Fashion,Tier-1 Metro,664,66,185,91803.32,2.84,0.2547,11,-0.3962,0.031,0.8479,0.24,40,1,2,Struggling / High-Return Risk,0.7559542280233255,High
SLR002112,Sports & Fitness,Tier-2 City,299,431,1378,73835.18,3.06,0.1958,9,-0.3542,-0.0175,0.778,0.1156,0,0,1,Steady Mid-Tier,0.5312185000768124,Medium
SLR002113,Grocery,Tier-2 City,184,546,1164,36524.32,3.43,0.2003,6,-0.3266,-0.2629,0.5803,0.135,16,0,4,Declining Momentum,0.5550764769554166,Medium
SLR002114,Home & Kitchen,Tier-1 Metro,598,132,354,64596.48,4.2,0.1335,7,0.1037,-0.0542,0.5412,0.0706,0,0,3,Star Performers,0.19709426587118797,Low
SLR002115,Beauty & Personal Care,Tier-3 Town,413,317,571,46978.35,3.0,0.2554,9,-0.3307,-0.0501,0.6498,0.2991,5,0,2,Struggling / High-Return Risk,0.7779775274211463,High
SLR002116,Beauty & Personal Care,Tier-1 Metro,655,75,44,24433.34,3.64,0.1821,8,-0.1961,0.1129,0.6479,0.2474,13,0,1,Steady Mid-Tier,0.6164478312332659,High
SLR002117,Grocery,Tier-1 Metro,518,212,474,50984.4,3.31,0.1015,2,0.0078,0.0796,0.8415,0.1086,11,0,3,Star Performers,0.21532808915586432,Low
SLR002118,Beauty & Personal Care,Tier-2 City,655,75,83,12331.83,4.21,0.1694,6,-0.3647,0.3068,0.8222,0.2305,15,1,1,Steady Mid-Tier,0.24438400753236197,Low
SLR002119,Mobiles & Accessories,Tier-1 Metro,320,410,1636,100987.42,4.49,0.1596,7,0.0226,-0.0341,0.5238,0.1895,16,0,0,Star Performers,0.1544512588821486,Low
SLR002120,Electronics,Tier-2 City,0,730,1234,36333.29,3.49,0.2162,7,-0.6464,-0.0264,0.6509,0.1275,8,0,1,Steady Mid-Tier,0.3959603605455824,Medium
SLR002121,Beauty & Personal Care,Tier-2 City,0,730,186,3894.65,3.58,0.1792,8,0.0193,-0.248,0.6855,0.2703,48,1,1,Steady Mid-Tier,0.4960174739855284,Medium
SLR002122,Grocery,Tier-2 City,559,171,318,48225.64,4.34,0.1325,10,0.2096,-0.0511,0.7738,0.197,9,0,3,Star Performers,0.20931489263021444,Low
SLR002123,Mobiles & Accessories,Tier-3 Town,461,269,158,20369.77,2.73,0.3502,10,-0.6585,-0.2648,0.4098,0.2686,18,1,2,Struggling / High-Return Risk,0.9371845294537805,High
