seller_id,category,seller_tier_city,join_day,tenure_days,order_count,avg_monthly_revenue,avg_rating,return_rate,support_tickets_total,order_velocity_30d_change,rating_trend_90d,pricing_competitiveness,sla_breach_rate,days_since_last_order,churned
SLR001320,Electronics,Tier-1 Metro,195,535,1162,83097.16,2.45,0.2127,9,-0.2584,-0.3844,0.5452,0.2502,54,1
SLR001321,Mobiles & Accessories,Tier-1 Metro,702,28,25,16679.73,4.56,0.168,8,0.0548,-0.2369,0.9084,0.1476,0,0
SLR001322,Home & Kitchen,Tier-2 City,0,730,1576,61716.3,2.61,0.2294,8,-0.3683,0.0292,0.5539,0.2921,5,1
SLR001323,Electronics,Tier-2 City,435,295,154,16793.67,3.69,0.1798,2,-0.2972,0.0228,0.9099,0.1356,16,0
SLR001324,Electronics,Tier-2 City,422,308,247,21368.11,3.77,0.2102,6,0.0311,-0.0956,0.4157,0.2015,44,1
SLR001325,Sports & Fitness,Tier-1 Metro,313,417,817,50681.98,4.27,0.1214,3,0.154,0.0174,0.6218,0.0639,25,0
SLR001326,Beauty & Personal Care,Tier-3 Town,655,75,56,16209.06,3.57,0.1692,6,-0.0086,-0.258,0.4362,0.1707,39,0
SLR001327,Beauty & Personal Care,Tier-2 City,547,183,147,11320.53,3.38,0.1941,11,-0.1569,-0.0577,0.5552,0.2037,8,0
SLR001328,Beauty & Personal Care,Tier-2 City,324,406,278,24423.92,3.88,0.2019,9,-0.046,-0.1498,0.5373,0.1628,58,1
SLR001329,Sports & Fitness,Tier-2 City,690,40,221,66191.75,3.77,0.1465,4,-0.0338,0.0616,0.6333,0.2266,31,1
SLR001330,Fashion,Tier-1 Metro,327,403,1888,59642.7,4.27,0.2462,4,0.0335,0.1675,0.6875,0.0,0,0
SLR001331,Beauty & Personal Care,Tier-1 Metro,66,664,1878,75143.01,3.31,0.1623,6,-0.355,-0.1201,0.524,0.1241,28,1
SLR001332,Mobiles & Accessories,Tier-1 Metro,570,160,362,76809.0,4.02,0.1885,2,0.2949,-0.022,0.4104,0.0869,9,0
SLR001333,Sports & Fitness,Tier-2 City,133,597,1308,76721.97,3.38,0.166,8,0.2494,0.0106,0.6,0.1352,0,0
SLR001334,Electronics,Tier-2 City,279,451,1540,119170.47,4.69,0.1905,2,0.0094,-0.0039,0.5967,0.1503,9,0
SLR001335,Beauty & Personal Care,Tier-1 Metro,312,418,744,53059.31,3.09,0.1342,5,-0.2288,-0.0111,0.7245,0.1525,13,0
SLR001336,Toys & Baby,Tier-3 Town,653,77,81,24717.48,3.08,0.2532,6,0.0803,-0.3035,0.4382,0.3497,5,1
SLR001337,Beauty & Personal Care,Tier-2 City,614,116,182,55282.79,4.36,0.1493,7,-0.004,-0.0154,0.6912,0.1352,1,0
SLR001338,Beauty & Personal Care,Tier-3 Town,544,186,371,57692.28,2.97,0.2447,8,0.0327,-0.1823,0.2162,0.2847,54,1
SLR001339,Home & Kitchen,Tier-2 City,274,456,541,20689.2,4.1,0.122,5,-0.1433,0.09,0.4629,0.1546,5,0
SLR001340,Home & Kitchen,Tier-1 Metro,169,561,450,9303.09,2.84,0.1676,11,-0.1109,-0.095,0.4859,0.2414,49,1
SLR001341,Sports & Fitness,Tier-2 City,396,334,210,13238.96,4.2,0.1189,3,0.2599,-0.0854,0.6585,0.2043,2,0
SLR001342,Electronics,Tier-1 Metro,478,252,484,45869.1,4.91,0.1413,5,0.0889,0.0745,0.5955,0.0957,5,0
SLR001343,Fashion,Tier-3 Town,638,92,179,75814.73,2.7,0.3796,10,-0.1224,-0.3379,0.5675,0.294,6,1
SLR001344,Fashion,Tier-1 Metro,181,549,649,40755.36,3.12,0.2364,7,-0.7374,-0.1003,0.8159,0.0567,41,1
SLR001345,Beauty & Personal Care,Tier-2 City,449,281,876,116629.03,3.59,0.1416,4,0.0559,-0.0366,0.8766,0.0854,10,0
SLR001346,Home & Kitchen,Tier-3 Town,424,306,303,27251.75,3.82,0.2118,0,0.5014,-0.3592,0.6255,0.1753,0,0
SLR001347,Beauty & Personal Care,Tier-1 Metro,670,60,26,8711.22,3.76,0.1206,9,-0.1791,-0.1943,0.7204,0.1175,60,1
SLR001348,Sports & Fitness,Tier-3 Town,639,91,116,22805.4,3.34,0.2736,5,0.0431,0.0415,0.569,0.1863,7,0
SLR001349,Electronics,Tier-2 City,542,188,721,93872.5,3.9,0.208,5,0.2338,-0.0701,0.5971,0.1515,0,0
SLR001350,Beauty & Personal Care,Tier-2 City,226,504,391,16281.06,3.2,0.1922,8,-0.079,-0.4792,0.5926,0.2856,77,1
SLR001351,Mobiles & Accessories,Tier-1 Metro,649,81,129,62339.68,3.9,0.1758,9,-0.1656,-0.0552,0.5021,0.1496,6,1
SLR001352,Grocery,Tier-2 City,307,423,111,8275.25,4.21,0.0456,0,0.6823,-0.0789,0.7348,0.0276,11,0
SLR001353,Grocery,Tier-3 Town,349,381,382,31598.92,3.92,0.193,9,0.4133,-0.0947,0.6476,0.3015,40,0
SLR001354,Sports & Fitness,Tier-3 Town,119,611,1539,83568.27,3.68,0.2636,8,-0.5648,-0.1127,0.3677,0.251,44,1
SLR001355,Fashion,Tier-2 City,486,244,124,9374.15,2.56,0.3588,11,-0.2054,-0.4265,0.3976,0.3346,62,1
SLR001356,Toys & Baby,Tier-1 Metro,414,316,510,34217.74,3.95,0.1548,3,0.2302,0.062,0.6718,0.1411,0,0
SLR001357,Fashion,Tier-1 Metro,487,243,255,26780.3,2.91,0.3025,3,-0.645,-0.0448,0.1281,0.2441,12,1
SLR001358,Toys & Baby,Tier-2 City,587,143,314,76865.79,3.82,0.1739,9,-0.0502,-0.2268,0.3356,0.1973,0,0
SLR001359,Toys & Baby,Tier-2 City,0,730,1253,25719.0,4.95,0.1297,7,0.0124,0.1902,0.7861,0.0529,10,0
SLR001360,Sports & Fitness,Tier-1 Metro,153,577,257,9783.57,3.49,0.1772,6,-0.1398,-0.0418,0.3824,0.219,18,0
SLR001361,Home & Kitchen,Tier-2 City,197,533,897,43554.16,3.57,0.1796,8,-0.3189,-0.1998,0.4247,0.2752,69,1
SLR001362,Mobiles & Accessories,Tier-1 Metro,645,85,124,50360.17,3.69,0.2141,9,-0.1115,-0.0135,0.6412,0.0204,30,0
SLR001363,Home & Kitchen,Tier-1 Metro,536,194,210,20856.41,3.04,0.1734,3,-0.0611,0.049,1.0,0.0918,17,0
SLR001364,Grocery,Tier-2 City,595,135,115,27324.4,3.86,0.1671,4,-0.1954,-0.2409,0.4869,0.2304,18,0
SLR001365,Electronics,Tier-2 City,649,81,294,94726.15,4.23,0.2355,12,-0.484,-0.2626,0.6377,0.2233,67,1
SLR001366,Electronics,Tier-1 Metro,532,198,851,157083.15,4.36,0.1427,3,0.04,-0.216,0.6497,0.1819,57,1
SLR001367,Fashion,Tier-1 Metro,453,277,60,5325.52,3.34,0.2986,6,0.087,-0.1524,0.4155,0.2011,43,1
SLR001368,Sports & Fitness,Tier-1 Metro,452,278,150,15787.39,4.27,0.2003,4,-0.2451,-0.3997,0.4079,0.1929,7,0
SLR001369,Beauty & Personal Care,Tier-3 Town,496,234,187,12538.9,2.48,0.2807,3,-0.1821,-0.2761,0.507,0.439,0,0
SLR001370,Mobiles & Accessories,Tier-3 Town,413,317,1389,150744.53,4.01,0.2554,11,0.2198,0.0288,0.4722,0.2043,2,0
SLR001371,Beauty & Personal Care,Tier-1 Metro,546,184,123,8454.27,3.77,0.1343,8,-0.7337,0.1108,0.4449,0.2502,23,0
SLR001372,Grocery,Tier-1 Metro,0,730,899,39103.23,3.8,0.104,4,0.1423,-0.1223,0.6721,0.2262,0,0
SLR001373,Beauty & Personal Care,Tier-1 Metro,374,356,389,37202.77,4.09,0.1163,8,0.0152,-0.1769,0.6206,0.1493,5,0
SLR001374,Electronics,Tier-1 Metro,525,205,385,59887.8,3.4,0.1431,5,0.5062,-0.1512,0.5655,0.1145,16,0
SLR001375,Mobiles & Accessories,Tier-3 Town,423,307,210,25209.85,3.71,0.2983,7,-0.3809,-0.161,0.4983,0.232,19,1
SLR001376,Beauty & Personal Care,Tier-3 Town,204,526,941,73001.81,3.34,0.2443,5,-0.5807,0.1255,0.6131,0.3254,0,0
SLR001377,Sports & Fitness,Tier-2 City,133,597,1089,75850.29,3.95,0.1945,9,-0.5013,-0.1708,0.4878,0.3151,44,1
SLR001378,Beauty & Personal Care,Tier-1 Metro,463,267,578,50671.29,3.52,0.1313,2,0.4435,0.2682,0.6311,0.0,8,0
SLR001379,Mobiles & Accessories,Tier-3 Town,195,535,204,10204.97,4.01,0.2877,10,-0.081,-0.0143,0.6136,0.2512,0,0
SLR001380,Electronics,Tier-1 Metro,515,215,256,38007.17,3.78,0.1584,10,-0.3014,-0.1257,0.9571,0.1812,10,1
SLR001381,Home & Kitchen,Tier-2 City,15,715,1472,41755.89,3.76,0.199,4,-0.3634,-0.197,0.4631,0.2639,5,1
SLR001382,Toys & Baby,Tier-2 City,439,291,420,40375.71,3.3,0.2452,13,-0.2169,-0.2087,0.6065,0.1578,21,0
SLR001383,Fashion,Tier-2 City,674,56,61,38078.39,3.89,0.2611,3,0.2863,-0.0926,0.8621,0.2061,0,0
SLR001384,Fashion,Tier-2 City,71,659,342,20196.34,3.26,0.3,9,-0.2923,-0.2012,0.522,0.1517,20,0
SLR001385,Mobiles & Accessories,Tier-3 Town,308,422,16,1094.66,3.86,0.2818,9,0.4485,-0.1156,0.6678,0.2425,81,1
SLR001386,Mobiles & Accessories,Tier-2 City,520,210,101,9249.17,3.04,0.2085,4,-0.3999,-0.1982,0.422,0.1269,5,1
SLR001387,Grocery,Tier-1 Metro,280,450,347,19131.21,4.24,0.0771,2,0.577,0.1419,0.8114,0.0681,20,0
SLR001388,Toys & Baby,Tier-1 Metro,460,270,394,50229.24,3.67,0.1741,6,-0.9455,-0.159,0.7349,0.2141,9,0
SLR001389,Mobiles & Accessories,Tier-2 City,614,116,280,93347.04,3.26,0.2766,17,0.1249,-0.5018,0.6587,0.2613,116,1
SLR001390,Grocery,Tier-2 City,246,484,1083,53931.88,3.34,0.1689,9,-0.3942,-0.1088,0.6622,0.2677,39,1
SLR001391,Electronics,Tier-1 Metro,263,467,1953,125697.77,3.66,0.2005,8,-0.029,0.1132,0.6803,0.1444,4,0
SLR001392,Sports & Fitness,Tier-1 Metro,678,52,35,8497.52,3.59,0.1442,8,0.071,-0.0312,0.6079,0.172,52,1
SLR001393,Home & Kitchen,Tier-2 City,0,730,1159,31047.05,4.22,0.1749,8,-0.3176,-0.3436,0.4557,0.1308,8,0
SLR001394,Fashion,Tier-2 City,594,136,208,25638.65,4.11,0.2557,5,0.2664,-0.0931,0.7506,0.1418,20,0
SLR001395,Electronics,Tier-1 Metro,404,326,269,30733.74,4.57,0.1098,1,0.064,0.1674,0.6252,0.1065,9,0
SLR001396,Fashion,Tier-1 Metro,615,115,213,57079.64,3.12,0.2352,5,-0.4783,-0.0371,0.4453,0.1122,42,1
SLR001397,Toys & Baby,Tier-2 City,562,168,194,39574.87,3.83,0.1642,3,0.2354,0.0929,0.8099,0.13,0,0
SLR001398,Fashion,Tier-1 Metro,42,688,603,9959.22,4.05,0.2648,6,-0.1143,-0.1931,0.8725,0.1336,0,0
SLR001399,Electronics,Tier-3 Town,533,197,680,139287.87,3.35,0.271,9,-0.388,-0.2476,0.8424,0.1442,101,1
SLR001400,Toys & Baby,Tier-2 City,227,503,1284,92496.65,3.55,0.1972,12,-0.1096,0.0917,0.7018,0.1651,12,0
SLR001401,Fashion,Tier-1 Metro,579,151,363,75283.33,3.36,0.2606,6,-0.3006,-0.2444,0.8115,0.0666,5,1
SLR001402,Mobiles & Accessories,Tier-3 Town,140,590,883,16672.73,3.69,0.2532,9,0.116,0.0757,0.8985,0.2963,15,0
SLR001403,Toys & Baby,Tier-2 City,576,154,86,22963.45,3.54,0.1793,7,-0.3661,-0.297,0.5202,0.2559,23,1
SLR001404,Mobiles & Accessories,Tier-3 Town,568,162,905,231876.34,3.46,0.3212,12,0.0676,-0.2754,0.5177,0.2702,0,0
SLR001405,Mobiles & Accessories,Tier-1 Metro,0,730,1294,24757.24,3.42,0.1874,8,0.2224,-0.0399,0.5836,0.2805,1,0
SLR001406,Fashion,Tier-3 Town,168,562,850,59794.12,3.32,0.3479,5,0.462,-0.0418,0.5334,0.295,60,1
SLR001407,Toys & Baby,Tier-2 City,265,465,798,48461.51,3.95,0.1705,9,-0.1141,-0.0116,0.6461,0.0685,0,0
SLR001408,Beauty & Personal Care,Tier-1 Metro,579,151,221,53727.13,3.54,0.0952,6,-0.0045,0.1345,0.7053,0.1118,16,0
SLR001409,Electronics,Tier-1 Metro,597,133,549,136354.66,4.05,0.1237,2,0.2086,0.1134,0.6757,0.0391,0,0
SLR001410,Mobiles & Accessories,Tier-3 Town,648,82,17,3719.99,2.78,0.3206,12,0.4458,-0.2247,0.4544,0.4019,26,1
SLR001411,Beauty & Personal Care,Tier-3 Town,75,655,41,1096.92,3.11,0.3119,14,-0.7393,-0.3083,0.2186,0.3567,23,1
SLR001412,Sports & Fitness,Tier-1 Metro,485,245,26,4325.2,3.18,0.2049,8,-0.0088,-0.2678,0.6564,0.1191,6,0
SLR001413,Electronics,Tier-1 Metro,504,226,372,50906.69,3.54,0.1239,5,0.0234,0.1071,0.706,0.1707,11,0
SLR001414,Sports & Fitness,Tier-1 Metro,524,206,213,22653.76,4.11,0.1259,4,-0.2016,-0.1068,0.7397,0.128,0,0
SLR001415,Toys & Baby,Tier-1 Metro,0,730,445,10133.49,4.76,0.1382,6,-0.0887,-0.4789,0.4429,0.1949,26,1
SLR001416,Toys & Baby,Tier-1 Metro,637,93,194,64257.18,3.22,0.2019,5,-0.072,-0.1637,0.5667,0.2285,63,1
SLR001417,Mobiles & Accessories,Tier-2 City,304,426,897,63792.93,3.96,0.2657,10,0.3631,-0.1136,0.7644,0.2113,19,1
SLR001418,Sports & Fitness,Tier-1 Metro,606,124,136,44374.54,4.13,0.1175,6,-0.1323,-0.0854,0.3084,0.1539,0,0
SLR001419,Grocery,Tier-2 City,408,322,94,5466.62,4.74,0.1276,2,0.4386,0.1652,0.9,0.1561,4,0
SLR001420,Electronics,Tier-3 Town,673,57,76,18874.29,3.09,0.2913,6,-0.5901,-0.0743,0.5954,0.2638,37,1
SLR001421,Home & Kitchen,Tier-2 City,103,627,923,59119.48,3.87,0.1723,1,0.0545,-0.1737,0.454,0.0986,2,0
SLR001422,Mobiles & Accessories,Tier-1 Metro,319,411,1398,128949.24,3.94,0.1759,3,-0.5576,-0.1287,0.6568,0.1801,49,1
SLR001423,Beauty & Personal Care,Tier-1 Metro,139,591,640,29464.9,4.27,0.1465,3,-0.2265,-0.2236,0.3989,0.1503,27,0
SLR001424,Sports & Fitness,Tier-3 Town,0,730,449,16331.03,3.77,0.2403,10,-0.1407,-0.1621,0.6009,0.2195,6,1
SLR001425,Home & Kitchen,Tier-1 Metro,256,474,1811,102551.94,4.2,0.1441,9,0.022,-0.0922,0.5169,0.1707,5,1
SLR001426,Beauty & Personal Care,Tier-1 Metro,401,329,857,65384.84,3.52,0.1121,3,-0.394,-0.0109,0.6231,0.2091,49,1
SLR001427,Sports & Fitness,Tier-1 Metro,340,390,693,70343.3,3.73,0.1425,6,0.324,-0.0851,0.501,0.1112,6,0
SLR001428,Beauty & Personal Care,Tier-2 City,443,287,872,123464.24,4.7,0.108,4,0.3176,-0.0996,0.7971,0.0896,12,0
SLR001429,Home & Kitchen,Tier-2 City,281,449,369,16546.72,3.7,0.1984,11,-0.2695,-0.1102,0.491,0.148,3,0
SLR001430,Beauty & Personal Care,Tier-1 Metro,269,461,759,26503.07,3.29,0.2027,7,-0.5981,-0.2377,0.5305,0.2285,7,0
SLR001431,Electronics,Tier-3 Town,196,534,773,20256.89,4.02,0.2641,5,0.1087,0.1267,0.4745,0.261,7,0
SLR001432,Electronics,Tier-1 Metro,246,484,1525,87112.96,4.07,0.1396,3,-0.1549,-0.0125,0.6908,0.103,15,0
SLR001433,Electronics,Tier-3 Town,679,51,188,74827.21,3.17,0.2977,6,-0.4086,-0.1666,0.7452,0.2357,46,1
SLR001434,Electronics,Tier-2 City,220,510,1004,40635.78,3.25,0.2449,11,-0.5259,-0.03,0.43,0.2056,95,1
SLR001435,Beauty & Personal Care,Tier-3 Town,438,292,277,10868.9,3.26,0.226,5,-0.0639,-0.0615,0.7916,0.3426,5,1
SLR001436,Sports & Fitness,Tier-1 Metro,388,342,283,31976.28,4.27,0.1327,6,0.0016,-0.1682,0.8227,0.1535,7,0
SLR001437,Mobiles & Accessories,Tier-1 Metro,312,418,857,22725.18,3.67,0.2108,2,0.2288,-0.0902,0.6664,0.1294,0,0
SLR001438,Fashion,Tier-1 Metro,391,339,341,32468.36,3.02,0.284,6,-0.1531,-0.1926,0.712,0.0886,23,0
SLR001439,Fashion,Tier-3 Town,235,495,454,35048.55,3.58,0.3802,14,-0.3586,-0.3549,0.6869,0.1922,5,1
SLR001440,Electronics,Tier-2 City,330,400,658,64705.75,3.64,0.2537,6,-0.3861,0.1437,0.435,0.1413,21,0
SLR001441,Electronics,Tier-2 City,521,209,187,26643.15,4.21,0.143,4,0.5498,0.1114,0.6322,0.0936,32,0
SLR001442,Sports & Fitness,Tier-1 Metro,80,650,529,29893.48,4.44,0.1337,9,-0.1233,0.1821,0.4928,0.0318,2,0
SLR001443,Fashion,Tier-3 Town,577,153,206,26846.7,4.02,0.2969,9,0.3269,-0.1134,0.6684,0.1703,14,0
SLR001444,Toys & Baby,Tier-2 City,340,390,153,11482.09,2.78,0.2369,7,-0.9052,-0.382,0.3946,0.3679,116,1
SLR001445,Home & Kitchen,Tier-2 City,449,281,705,30763.46,4.22,0.1941,6,0.027,-0.0485,0.756,0.2636,2,0
SLR001446,Toys & Baby,Tier-1 Metro,506,224,55,3747.32,3.87,0.1077,5,-0.1112,-0.0243,0.755,0.1113,2,0
SLR001447,Mobiles & Accessories,Tier-3 Town,133,597,745,49035.26,3.12,0.323,12,0.1409,-0.1973,0.82,0.331,78,1
SLR001448,Home & Kitchen,Tier-2 City,156,574,1206,23373.72,4.17,0.1581,2,0.1178,0.0427,0.6464,0.1127,0,0
SLR001449,Mobiles & Accessories,Tier-3 Town,332,398,107,7072.23,3.5,0.2962,6,-0.239,-0.2343,0.5035,0.2387,35,1
SLR001450,Grocery,Tier-2 City,613,117,1013,199836.12,4.03,0.1142,0,0.6433,0.229,0.6115,0.0444,0,0
SLR001451,Electronics,Tier-2 City,128,602,705,42296.16,3.64,0.2538,8,-0.0156,-0.221,0.6274,0.2188,39,1
SLR001452,Fashion,Tier-1 Metro,635,95,364,100868.85,2.67,0.3199,17,-0.0751,-0.2298,0.3735,0.1412,12,1
SLR001453,Mobiles & Accessories,Tier-2 City,383,347,639,41928.66,3.3,0.2401,5,-0.2524,-0.1274,0.6708,0.0759,11,0
SLR001454,Home & Kitchen,Tier-3 Town,395,335,29,3280.82,3.62,0.3214,7,-0.2251,-0.3554,0.7258,0.3414,31,1
SLR001455,Toys & Baby,Tier-1 Metro,543,187,79,8435.99,3.89,0.1267,5,-0.1726,0.0955,0.6133,0.2189,19,1
SLR001456,Fashion,Tier-1 Metro,220,510,236,18508.69,3.41,0.3022,12,-0.3212,-0.1502,0.5778,0.0925,0,0
SLR001457,Sports & Fitness,Tier-1 Metro,666,64,59,37182.97,3.62,0.1532,7,0.1469,-0.2545,0.3888,0.1381,64,1
SLR001458,Fashion,Tier-1 Metro,591,139,296,59216.44,4.32,0.2717,8,-0.4085,-0.1605,0.5284,0.1817,11,1
SLR001459,Mobiles & Accessories,Tier-1 Metro,638,92,15,3465.37,3.9,0.1468,8,-0.1193,-0.1767,0.4998,0.1536,10,1
SLR001460,Sports & Fitness,Tier-2 City,536,194,692,148771.58,3.86,0.2093,8,0.1642,-0.0589,0.5843,0.1741,2,0
SLR001461,Grocery,Tier-2 City,722,8,20,24330.33,3.67,0.1599,2,-0.2148,0.0208,0.836,0.2188,8,1
SLR001462,Sports & Fitness,Tier-3 Town,313,417,580,38556.38,2.7,0.2582,11,-0.434,-0.2463,0.4121,0.3192,5,1
SLR001463,Grocery,Tier-3 Town,644,86,113,39586.18,3.61,0.1765,4,0.2032,-0.2906,0.9111,0.235,38,1
SLR001464,Mobiles & Accessories,Tier-1 Metro,601,129,343,53618.29,3.77,0.1809,7,-0.8288,-0.0496,0.7919,0.221,25,1
SLR001465,Sports & Fitness,Tier-1 Metro,552,178,181,20457.27,3.46,0.1658,7,0.2166,-0.3821,0.6584,0.1683,39,1
SLR001466,Sports & Fitness,Tier-1 Metro,442,288,370,53878.87,4.39,0.1007,3,-0.0412,0.0533,1.0,0.0549,9,0
SLR001467,Grocery,Tier-3 Town,588,142,312,32955.47,2.72,0.2098,5,-0.3795,-0.1976,0.7507,0.2957,41,1
SLR001468,Fashion,Tier-1 Metro,544,186,234,50633.07,4.9,0.2096,2,0.1086,0.2463,0.8441,0.0,35,0
SLR001469,Mobiles & Accessories,Tier-3 Town,494,236,132,20069.72,4.41,0.2829,15,0.3559,-0.172,0.6526,0.2041,11,0
SLR001470,Mobiles & Accessories,Tier-1 Metro,393,337,567,44166.77,3.95,0.1648,6,0.0748,-0.0569,0.565,0.195,31,0
SLR001471,Electronics,Tier-3 Town,62,668,2033,88153.94,3.69,0.2524,6,-0.2057,-0.181,0.9925,0.1793,21,0
SLR001472,Home & Kitchen,Tier-3 Town,590,140,45,6435.71,3.42,0.2338,4,-0.0157,-0.3646,0.4571,0.2868,5,1
SLR001473,Sports & Fitness,Tier-1 Metro,460,270,838,116899.2,3.74,0.1772,7,-0.3429,-0.0199,0.3515,0.1805,69,1
SLR001474,Home & Kitchen,Tier-3 Town,89,641,1500,31152.89,3.73,0.2211,6,-0.2952,-0.0353,0.4094,0.4053,31,1
SLR001475,Fashion,Tier-2 City,0,730,486,7470.38,3.72,0.2983,12,-0.1227,-0.0493,0.532,0.1263,49,1
SLR001476,Grocery,Tier-1 Metro,255,475,620,25250.78,3.74,0.127,7,-0.2672,-0.0772,0.6249,0.1779,0,0
SLR001477,Home & Kitchen,Tier-2 City,216,514,480,20750.84,4.61,0.1242,6,0.212,0.1307,0.8583,0.1005,6,0
SLR001478,Home & Kitchen,Tier-1 Metro,494,236,565,61670.85,4.18,0.1473,3,-0.002,0.1975,0.4799,0.0406,142,1
SLR001479,Electronics,Tier-1 Metro,513,217,367,42496.58,4.14,0.1828,8,-0.5466,0.1947,0.7536,0.1124,11,0
SLR001480,Toys & Baby,Tier-1 Metro,641,89,19,3032.66,4.12,0.1461,6,-0.0756,-0.0292,0.6855,0.1855,0,0
SLR001481,Grocery,Tier-3 Town,597,133,198,27124.19,4.32,0.218,10,-0.3828,-0.2952,0.4475,0.231,37,1
SLR001482,Grocery,Tier-2 City,274,456,116,10182.98,3.18,0.1999,11,0.1416,0.1252,0.589,0.147,11,1
SLR001483,Sports & Fitness,Tier-2 City,517,213,700,92326.03,3.27,0.207,8,-0.1326,-0.0363,0.6804,0.2229,28,1
SLR001484,Electronics,Tier-1 Metro,380,350,800,32720.03,2.8,0.1852,5,0.23,-0.113,0.2697,0.2119,50,1
SLR001485,Grocery,Tier-3 Town,578,152,147,33803.08,3.42,0.2303,9,-0.5156,-0.2002,0.5322,0.3126,8,0
SLR001486,Grocery,Tier-3 Town,644,86,175,36061.93,3.94,0.1721,3,-0.1016,-0.0851,0.7668,0.2635,2,0
SLR001487,Home & Kitchen,Tier-1 Metro,187,543,518,37703.57,3.91,0.1536,6,0.4883,-0.013,0.4985,0.0234,0,0
SLR001488,Beauty & Personal Care,Tier-2 City,56,674,1433,66704.23,3.85,0.1624,11,0.0313,0.002,0.6754,0.1509,12,1
SLR001489,Home & Kitchen,Tier-1 Metro,11,719,716,40898.35,3.27,0.1785,8,-0.0533,0.0056,0.572,0.1757,44,0
SLR001490,Fashion,Tier-2 City,531,199,1331,112384.5,3.86,0.2765,3,-0.3533,0.0122,0.6084,0.1799,0,0
SLR001491,Toys & Baby,Tier-2 City,483,247,223,21206.95,3.77,0.1802,8,-0.0495,-0.0202,0.596,0.1147,0,0
SLR001492,Home & Kitchen,Tier-1 Metro,597,133,365,40108.95,4.15,0.1511,4,0.2386,0.0555,0.7158,0.1499,0,0
SLR001493,Electronics,Tier-1 Metro,522,208,745,94942.4,3.5,0.1693,3,-0.0148,0.0101,0.4606,0.1628,0,0
SLR001494,Fashion,Tier-2 City,253,477,2421,113991.49,3.01,0.3243,11,-0.5238,-0.1563,1.0,0.1657,112,1
SLR001495,Home & Kitchen,Tier-1 Metro,492,238,405,50248.58,3.2,0.2031,9,0.0103,-0.1473,0.6722,0.1697,62,1
SLR001496,Home & Kitchen,Tier-3 Town,681,49,109,80424.04,2.58,0.3091,15,0.063,-0.2142,0.4489,0.3085,49,1
SLR001497,Fashion,Tier-3 Town,151,579,537,38193.09,3.86,0.3513,6,-0.2958,-0.2027,0.6954,0.2052,0,0
SLR001498,Home & Kitchen,Tier-1 Metro,0,730,604,10707.35,3.94,0.1081,3,0.0934,0.0802,0.9412,0.156,90,1
SLR001499,Mobiles & Accessories,Tier-3 Town,467,263,234,19705.3,4.46,0.2553,8,0.1591,-0.2125,0.9405,0.2067,14,1
SLR001500,Home & Kitchen,Tier-1 Metro,304,426,585,19189.76,3.48,0.1816,3,0.2037,-0.1386,0.3416,0.0843,4,0
SLR001501,Grocery,Tier-1 Metro,288,442,218,5337.77,3.94,0.1036,3,0.5243,-0.2111,0.7839,0.1945,21,0
SLR001502,Home & Kitchen,Tier-1 Metro,265,465,473,26607.62,3.97,0.152,3,0.3181,-0.0176,0.873,0.1104,41,0
SLR001503,Sports & Fitness,Tier-1 Metro,498,232,361,31391.37,4.76,0.0727,4,0.3501,0.3226,0.6267,0.0443,0,0
SLR001504,Home & Kitchen,Tier-2 City,270,460,977,23454.04,4.35,0.1651,5,0.1907,0.0357,0.5431,0.1658,11,0
SLR001505,Electronics,Tier-1 Metro,347,383,2674,250284.09,4.23,0.1306,1,-0.032,-0.1245,0.5192,0.0923,45,0
SLR001506,Fashion,Tier-2 City,341,389,527,22790.34,3.7,0.2789,5,0.2474,-0.3195,1.0,0.0523,2,0
SLR001507,Beauty & Personal Care,Tier-2 City,164,566,444,20982.59,3.97,0.1313,7,-0.2767,-0.043,0.8586,0.1428,0,0
SLR001508,Mobiles & Accessories,Tier-1 Metro,665,65,151,34707.63,4.47,0.1548,2,0.057,-0.1135,0.6859,0.1168,22,0
SLR001509,Toys & Baby,Tier-1 Metro,0,730,1270,55021.5,3.68,0.1355,10,-0.3371,-0.0742,0.627,0.2296,1,0
SLR001510,Beauty & Personal Care,Tier-1 Metro,208,522,279,10097.76,4.08,0.1272,2,-0.0377,0.3809,0.8774,0.1299,0,0
SLR001511,Mobiles & Accessories,Tier-1 Metro,582,148,139,28083.36,3.35,0.1726,6,-0.2014,0.0917,0.342,0.1376,62,1
SLR001512,Sports & Fitness,Tier-2 City,531,199,536,57593.15,3.24,0.1847,2,-0.2834,-0.0185,0.5989,0.2409,35,1
SLR001513,Fashion,Tier-2 City,144,586,668,17112.09,3.4,0.2719,4,0.0214,-0.2998,0.7656,0.1773,14,0
SLR001514,Grocery,Tier-3 Town,338,392,16,755.74,3.46,0.2232,10,0.1356,-0.4007,0.7508,0.2373,9,0
SLR001515,Mobiles & Accessories,Tier-1 Metro,496,234,149,24843.85,3.44,0.143,9,0.0216,-0.1134,0.5312,0.1614,5,0
SLR001516,Fashion,Tier-2 City,301,429,86,8119.31,3.52,0.2953,11,-0.1329,0.1131,0.44,0.0915,20,0
SLR001517,Electronics,Tier-2 City,204,526,288,13575.13,4.77,0.1534,3,0.3197,0.0635,0.6088,0.1736,14,0
